"","Ticker","SharesOutstanding","SO_Units","PublicFloat","PF_Units","SharesSoldShort","SSS_Units","ChangefromLast","PercentofFloat","Shares_Outstanding","Public_Float","Shares_Sold_Short"
"35","ADCT",76.72,"M",38.98,"M",4,"M",1.59,10.27,76720000,38980000,4e+06
"36","ADM",558.41,"M",555.48,"M",5.3,"M",27.68,0.95,558410000,555480000,5300000
"37","ADNT",94.17,"M",92.87,"M",2.93,"M",-2.27,3.15,94170000,92870000,2930000
"38","ADS",47.72,"M",46,"M",2.48,"M",15.64,5.4,47720000,4.6e+07,2480000
"39","ADT",761.1,"M",139.33,"M",14.16,"M",-14.48,10.16,761100000,139330000,14160000
"40","AEB",NA,NA,NA,NA,41869,NA,-11.25,NA,NA,NA,41869
"41","AEE",247.21,"M",251.44,"M",3.28,"M",-23.66,1.31,247210000,251440000,3280000
"42","AEFC",NA,NA,NA,NA,9046,NA,-38.96,NA,NA,NA,9046
"43","AEG",NA,NA,2.04,"B",2.71,"M",-4.35,0.13,NA,2.04e+09,2710000
"44","AEL",91.98,"M",93.98,"M",3.2,"M",-11.73,3.4,91980000,93980000,3200000
"45","AEL.PRA",NA,NA,NA,NA,6313,NA,23.18,NA,NA,NA,6313
"46","AEL.PRB",12,"M",NA,NA,18820,NA,20.27,NA,1.2e+07,NA,18820
"47","AEM",242.88,"M",242.11,"M",1.58,"M",-33.96,0.65,242880000,242110000,1580000
"48","AENZ",NA,NA,NA,NA,5387,NA,-56.45,NA,NA,NA,5387
"49","AEO",166.18,"M",150.42,"M",21.71,"M",-0.52,14.43,166180000,150420000,21710000
"50","AER",129.76,"M",125.53,"M",2.5,"M",-10.18,1.99,129760000,125530000,2500000
"51","AES",665.13,"M",663.24,"M",12.52,"M",13.44,1.89,665130000,663240000,12520000
"52","AFC",NA,NA,NA,NA,7775,NA,52.3,NA,NA,NA,7775
"53","AFG",87.2,"M",75.36,"M",1.04,"M",22.08,1.38,87200000,75360000,1040000
"54","AFGB",NA,NA,NA,NA,15961,NA,38.78,NA,NA,NA,15961
"55","AFGC",NA,NA,NA,NA,3204,NA,-83.02,NA,NA,NA,3204
"56","AFGD",6,"M",NA,NA,25088,NA,-18.19,NA,6e+06,NA,25088
"57","AFGE",8,"M",NA,NA,127327,NA,-5.53,NA,8e+06,NA,127327
"58","AFI",21.63,"M",20.64,"M",440966,NA,-11.39,2.14,21630000,20640000,440966
"59","AFL",688.59,"M",635.04,"M",7.06,"M",17.34,1.11,688590000,635040000,7060000
"60","AG",222.66,"M",210.97,"M",19.3,"M",-15.68,9.15,222660000,210970000,19300000
"61","AGCB",45,"M",NA,NA,11768,NA,-60.13,NA,4.5e+07,NA,11768
"62","AGCO",74.9,"M",61.08,"M",955553,NA,-28.24,1.56,74900000,61080000,955553
"63","AGI",392.78,"M",382.06,"M",2.75,"M",-14.16,0.72,392780000,382060000,2750000
"64","AGM",9.2,"M",8.97,"M",133245,NA,-8.03,1.48,9200000,8970000,133245
"65","AGM.A",1.03,"M",949280,NA,2933,NA,27.19,0.31,1030000,949280,2933
"66","AGM.PRC",NA,NA,NA,NA,616,NA,-38.77,NA,NA,NA,616
"67","AGM.PRD",NA,NA,NA,NA,662,NA,-79.24,NA,NA,NA,662
"68","AGM.PRE",3.18,"M",NA,NA,4091,NA,-7.21,NA,3180000,NA,4091
"69","AGM.PRF",4.8,"M",NA,NA,3236,NA,-63.91,NA,4800000,NA,3236
"70","AGO",80.81,"M",76.82,"M",5.07,"M",-11,6.6,80810000,76820000,5070000
"71","AGO.PRB",NA,NA,NA,NA,350,NA,-29.29,NA,NA,NA,350
"72","AGO.PRE",NA,NA,NA,NA,6260,NA,-26.59,NA,NA,NA,6260
"73","AGO.PRF",NA,NA,NA,NA,1953,NA,-4.12,NA,NA,NA,1953
"74","AGR",309.01,"M",56.7,"M",2.22,"M",-27.99,3.92,309010000,56700000,2220000
"75","AGRO",118.19,"M",118.19,"M",767748,NA,-1.99,0.65,118190000,118190000,767748
"76","AGS",35.77,"M",27.08,"M",869706,NA,7.87,3.21,35770000,27080000,869706
"77","AGX",15.69,"M",14.95,"M",226250,NA,3.51,1.51,15690000,14950000,226250
"78","AHC",18.94,"M",18.38,"M",27948,NA,-17.37,0.15,18940000,18380000,27948
"79","AHH",59.3,"M",56.86,"M",756916,NA,5.83,1.33,59300000,56860000,756916
"80","AHH.PRA",9.98,"M",NA,NA,6117,NA,-35.6,NA,9980000,NA,6117
"81","AHL.PRC",NA,NA,NA,NA,8636,NA,92.64,NA,NA,NA,8636
"82","AHL.PRD",NA,NA,NA,NA,37642,NA,18.09,NA,NA,NA,37642
"83","AHL.PRE",NA,NA,NA,NA,22988,NA,2.34,NA,NA,NA,22988
"84","AHT",68.94,"M",65.24,"M",1.57,"M",-18.96,2.41,68940000,65240000,1570000
"85","AHT.PRD",1.79,"M",NA,NA,20057,NA,4.75,NA,1790000,NA,20057
"86","AHT.PRF",2.78,"M",NA,NA,1766,NA,-84.11,NA,2780000,NA,1766
"87","AHT.PRG",4.34,"M",NA,NA,39486,NA,70.88,NA,4340000,NA,39486
"88","AHT.PRH",2.58,"M",NA,NA,13015,NA,-38.64,NA,2580000,NA,13015
"89","AHT.PRI",3.27,"M",NA,NA,3841,NA,240.21,NA,3270000,NA,3841
"90","AI",92.35,"M",36.09,"M",1.97,"M",-10.09,5.45,92350000,36090000,1970000
"91","AIC",NA,NA,NA,NA,592,NA,-4.67,NA,NA,NA,592
"92","AIG",864.79,"M",864.06,"M",10.83,"M",5.02,1.25,864790000,864060000,10830000
"93","AIG.PRA",NA,NA,NA,NA,139334,NA,32.38,NA,NA,NA,139334
"94","AIN",30.72,"M",30.47,"M",601829,NA,-4.18,1.97,30720000,30470000,601829
"95","AIR",35.3,"M",33.41,"M",1.02,"M",-15.83,3.06,35300000,33410000,1020000
"96","AIRC",148.87,"M",146.44,"M",1.74,"M",-62.5,1.19,148870000,146440000,1740000
"97","AIT",38.76,"M",38.16,"M",496146,NA,-8,1.3,38760000,38160000,496146
"98","AIV",148.87,"M",145.14,"M",7.43,"M",-23.82,5.12,148870000,145140000,7430000
"99","AIW",NA,NA,NA,NA,243,NA,-53.63,NA,NA,NA,243
"100","AIZ",59.65,"M",57.31,"M",2.55,"M",41.83,4.45,59650000,57310000,2550000
"101","AIZN",10,"M",NA,NA,13318,NA,4.27,NA,1e+07,NA,13318
"102","AIZP",NA,NA,NA,NA,7847,NA,895.81,NA,NA,NA,7847
"103","AJAX",80.5,"M",NA,NA,700792,NA,35.47,NA,80500000,NA,700792
"104","AJG",193.74,"M",191.68,"M",1.88,"M",-12.64,0.98,193740000,191680000,1880000
"105","AJRD",77.53,"M",75.6,"M",7.48,"M",-10.95,9.89,77530000,75600000,7480000
"106","AJX",22.93,"M",20.62,"M",283471,NA,2.4,1.37,22930000,20620000,283471
"107","AJXA",4.63,"M",NA,NA,3343,NA,10.66,NA,4630000,NA,3343
"108","AKR",86.28,"M",85.61,"M",1.62,"M",-26.62,1.89,86280000,85610000,1620000
"109","AL",113.87,"M",106.01,"M",6.27,"M",-7.53,5.92,113870000,106010000,6270000
"110","AL.PRA",NA,NA,NA,NA,19399,NA,354.1,NA,NA,NA,19399
"111","ALB",116.63,"M",116.17,"M",2.21,"M",-35.07,1.9,116630000,116170000,2210000
"112","ALC",499.7,"M",499.7,"M",4.04,"M",-19.11,0.81,499700000,499700000,4040000
"113","ALE",51.97,"M",51.7,"M",1.09,"M",13,2.11,51970000,51700000,1090000
"114","ALEX",72.35,"M",71.16,"M",775600,NA,-8.02,1.09,72350000,71160000,775600
"115","ALG",11.88,"M",11.52,"M",171905,NA,-17.21,1.49,11880000,11520000,171905
"116","ALIN.PRA",NA,NA,NA,NA,4151,NA,-1.77,NA,NA,NA,4151
"117","ALIN.PRB",NA,NA,NA,NA,14135,NA,228.64,NA,NA,NA,14135
"118","ALIN.PRE",NA,NA,NA,NA,13221,NA,0.53,NA,NA,NA,13221
"119","ALK",124.22,"M",123.6,"M",3.29,"M",-5.61,2.66,124220000,123600000,3290000
"120","ALL",302.87,"M",301.54,"M",3.56,"M",-10.58,1.18,302870000,301540000,3560000
"121","ALL.PRB",NA,NA,NA,NA,51846,NA,-48.37,NA,NA,NA,51846
"122","ALL.PRG",NA,NA,NA,NA,62548,NA,13.68,NA,NA,NA,62548
"123","ALL.PRH",NA,NA,NA,NA,105180,NA,6.25,NA,NA,NA,105180
"124","ALL.PRI",NA,NA,NA,NA,22432,NA,-15.56,NA,NA,NA,22432
"125","ALLE",92.04,"M",90.24,"M",2.42,"M",-5.06,2.68,92040000,90240000,2420000
"126","ALLY",374.67,"M",372.58,"M",8.34,"M",-5.14,2.24,374670000,372580000,8340000
"127","ALLY.PRA",NA,NA,NA,NA,64286,NA,26.12,NA,NA,NA,64286
"128","ALP.PRQ",NA,NA,NA,NA,14615,NA,-49.24,NA,NA,NA,14615
"129","ALSN",111.94,"M",111.08,"M",3.06,"M",9.17,2.75,111940000,111080000,3060000
"130","ALTG",30.02,"M",22.15,"M",925092,NA,-7.74,4.18,30020000,22150000,925092
"131","ALTG.PRA",1.2,"M",NA,NA,5135,NA,68.58,NA,1200000,NA,5135
"132","ALUS",28.75,"M",28.65,"M",1.23,"M",11829.73,4.31,28750000,28650000,1230000
"133","ALV",87.36,"M",87.21,"M",1.71,"M",50.27,1.96,87360000,87210000,1710000
"134","ALX",5.11,"M",2.12,"M",96545,NA,-9.79,4.56,5110000,2120000,96545
"135","AM",476.91,"M",305.78,"M",8.41,"M",-12.34,2.75,476910000,305780000,8410000
"136","AMBC",45.81,"M",45.3,"M",3.78,"M",-1.23,8.35,45810000,45300000,3780000
"137","AMC",377.8,"M",374.83,"M",48.13,"M",27.62,12.84,377800000,374830000,48130000
"138","AMCR",1.56,"B",1.56,"B",38.82,"M",20.7,2.49,1.56e+09,1.56e+09,38820000
"139","AME",230.56,"M",229.47,"M",1.98,"M",5.78,0.86,230560000,229470000,1980000
"140","AMG",42.62,"M",41.95,"M",1.85,"M",-1.56,4.42,42620000,41950000,1850000
"141","AMH",315.63,"M",269.8,"M",4.65,"M",-12.3,1.72,315630000,269800000,4650000
"142","AMH.PRD",NA,NA,NA,NA,2787,NA,-62.99,NA,NA,NA,2787
"143","AMH.PRE",NA,NA,NA,NA,3223,NA,-57.59,NA,NA,NA,3223
"144","AMH.PRF",NA,NA,NA,NA,5881,NA,96.36,NA,NA,NA,5881
"145","AMH.PRG",NA,NA,NA,NA,12058,NA,26.13,NA,NA,NA,12058
"146","AMH.PRH",NA,NA,NA,NA,10785,NA,6.88,NA,NA,NA,10785
"147","AMK",72.46,"M",17.77,"M",308617,NA,-34.33,1.74,72460000,17770000,308617
"148","AMN",47.03,"M",46.65,"M",1.37,"M",-1.64,2.93,47030000,46650000,1370000
"149","AMOV",26,"M",NA,NA,459,NA,-81.42,NA,2.6e+07,NA,459
"150","AMP",117.98,"M",117.54,"M",2.26,"M",1.52,1.92,117980000,117540000,2260000
"151","AMPY",37.66,"M",36.94,"M",2.03,"M",-4.98,5.49,37660000,36940000,2030000
"152","AMRC",29.87,"M",24.51,"M",1.38,"M",5.15,5.62,29870000,24510000,1380000
"153","AMRX",147.63,"M",94.62,"M",6.05,"M",21.16,6.39,147630000,94620000,6050000
"154","AMT",444.21,"M",442.88,"M",3.66,"M",-14.24,0.83,444210000,442880000,3660000
"155","AMWL",199.89,"M",154.91,"M",9.42,"M",-10.17,6.08,199890000,154910000,9420000
"156","AMX",2.28,"B",2.28,"B",4.38,"M",-24.9,0.19,2.28e+09,2.28e+09,4380000
"157","AN",82.23,"M",72.58,"M",3.29,"M",-2.58,4.54,82230000,72580000,3290000
"158","ANET",76.33,"M",55.19,"M",1.64,"M",5.28,2.97,76330000,55190000,1640000
"159","ANF",62.39,"M",61.09,"M",4.69,"M",0.96,7.68,62390000,61090000,4690000
"160","ANH",99.3,"M",97.44,"M",1.3,"M",-0.78,1.33,99300000,97440000,1300000
"161","ANH.PRA",NA,NA,NA,NA,1620,NA,592.31,NA,NA,NA,1620
"162","ANH.PRB",779743,NA,NA,NA,9645,NA,-14.8,NA,779743,NA,9645
"163","ANH.PRC",NA,NA,NA,NA,576,NA,-49.56,NA,NA,NA,576
"164","ANTM",251.51,"M",243.58,"M",3.06,"M",-4.48,1.26,251510000,243580000,3060000
"165","AON",225.98,"M",223.6,"M",24.51,"M",3.96,10.96,225980000,223600000,24510000
"166","AONE",21.5,"M",NA,NA,97695,NA,27.47,NA,21500000,NA,97695
"167","AOS",135.38,"M",132.39,"M",4.04,"M",-18.64,3.05,135380000,132390000,4040000
"168","AP",18.31,"M",11.21,"M",641600,NA,6.77,5.72,18310000,11210000,641600
"169","APAM",62.98,"M",60.35,"M",2.47,"M",19.16,4.09,62980000,60350000,2470000
"170","APD",221.28,"M",220.2,"M",1.58,"M",8.56,0.72,221280000,220200000,1580000
"171","APG",195.6,"M",141.44,"M",4.9,"M",-13.6,3.46,195600000,141440000,4900000
"172","APH",299.15,"M",297.98,"M",2.27,"M",5.73,0.76,299150000,297980000,2270000
"173","APLE",223.21,"M",208.35,"M",5.16,"M",-20.2,2.48,223210000,208350000,5160000
"174","APO",228.82,"M",207.51,"M",5.11,"M",-7.47,2.46,228820000,207510000,5110000
"175","APO.PRA",NA,NA,NA,NA,3659,NA,-69.81,NA,NA,NA,3659
"176","APO.PRB",NA,NA,NA,NA,3565,NA,-42.49,NA,NA,NA,3565
"177","APRN",14.38,"M",11.9,"M",1.71,"M",-20.09,14.34,14380000,11900000,1710000
"178","APSG",81.68,"M",NA,NA,188994,NA,-59.84,NA,81680000,NA,188994
"179","APTS",49.9,"M",48.73,"M",1.4,"M",7.1,2.86,49900000,48730000,1400000
"180","APTV",270.03,"M",268.25,"M",4.76,"M",25.88,1.77,270030000,268250000,4760000
"181","APTV.PRA",11.5,"M",NA,NA,7973,NA,-26.24,NA,11500000,NA,7973
"182","AQN",527.39,"M",594.88,"M",8.9,"M",12.35,1.5,527390000,594880000,8900000
"183","AQNA",NA,NA,NA,NA,10477,NA,86.36,NA,NA,NA,10477
"184","AQNB",NA,NA,NA,NA,11599,NA,123.4,NA,NA,NA,11599
"185","AQUA",119.65,"M",116.91,"M",2.09,"M",0.98,1.78,119650000,116910000,2090000
"186","AR",301.19,"M",252.77,"M",32.66,"M",-4.2,12.92,301190000,252770000,32660000
"187","ARC",42.79,"M",36.85,"M",257025,NA,-30.21,0.7,42790000,36850000,257025
"188","ARCH",15.23,"M",14.99,"M",3.29,"M",0.95,21.94,15230000,14990000,3290000
"189","ARCO",127.27,"M",126.46,"M",524960,NA,-44.62,0.42,127270000,126460000,524960
"190","ARD",18.66,"M",18.66,"M",120322,NA,9.18,0.64,18660000,18660000,120322
"191","ARE",144.52,"M",134.91,"M",5.55,"M",-5.9,4.11,144520000,134910000,5550000
"192","ARES",149.54,"M",105.28,"M",912169,NA,-20.68,0.87,149540000,105280000,912169
"193","ARES.PRA",NA,NA,NA,NA,5320,NA,-20.38,NA,NA,NA,5320
"194","ARGD",NA,NA,NA,NA,1259,NA,-34.83,NA,NA,NA,1259
"195","ARGO",34.69,"M",33.51,"M",393008,NA,-3.19,1.17,34690000,33510000,393008
"196","ARGO.PRA",6,"M",NA,NA,3847,NA,-52.16,NA,6e+06,NA,3847
"197","ARI",139.85,"M",137.99,"M",2.45,"M",-6.4,1.77,139850000,137990000,2450000
"198","ARL",NA,NA,800767,NA,57470,NA,1.97,7.18,NA,800767,57470
"199","ARLO",79.34,"M",75.32,"M",3.48,"M",-35.65,4.62,79340000,75320000,3480000
"200","ARMK",253.98,"M",252.73,"M",10.7,"M",3.83,4.23,253980000,252730000,10700000
"201","ARNC",109.15,"M",109.15,"M",3.14,"M",1.73,2.88,109150000,109150000,3140000
"202","AROC",152.79,"M",128.41,"M",4.62,"M",-6.1,3.6,152790000,128410000,4620000
"203","ARR",65.29,"M",64.24,"M",5.45,"M",14.74,8.48,65290000,64240000,5450000
"204","ARR.PRC",5.3,"M",NA,NA,7582,NA,87.58,NA,5300000,NA,7582
"205","ARW",74.6,"M",74.11,"M",1.3,"M",9.63,1.76,74600000,74110000,1300000
"206","ASAN",79.71,"M",58.82,"M",1.59,"M",2.53,2.7,79710000,58820000,1590000
"207","ASAQ",25,"M",NA,NA,35714,NA,-50.25,NA,2.5e+07,NA,35714
"208","ASB",152.83,"M",149.38,"M",2.78,"M",2.9,1.86,152830000,149380000,2780000
"209","ASB.PRC",NA,NA,NA,NA,3932,NA,-15.44,NA,NA,NA,3932
"210","ASB.PRD",3.98,"M",NA,NA,160,NA,15.94,NA,3980000,NA,160
"211","ASB.PRE",NA,NA,NA,NA,1470,NA,48.63,NA,NA,NA,1470
"212","ASB.PRF",4,"M",NA,NA,16356,NA,-0.81,NA,4e+06,NA,16356
"213","ASC",33.29,"M",33.22,"M",942738,NA,3.32,2.84,33290000,33220000,942738
"214","ASGN",52.9,"M",51.07,"M",765241,NA,0.47,1.5,52900000,51070000,765241
"215","ASH",60.67,"M",60.32,"M",2.28,"M",4.74,3.77,60670000,60320000,2280000
"216","ASIX",28.03,"M",27.04,"M",554823,NA,-6.47,2.05,28030000,27040000,554823
"217","ASPL",23.97,"M",NA,NA,2,"M",1027.37,NA,23970000,NA,2e+06
"218","ASPN",26.85,"M",25.28,"M",501791,NA,4.94,1.98,26850000,25280000,501791
"219","ASR",NA,NA,27.59,"M",177850,NA,4.57,0.64,NA,27590000,177850
"220","ASX",2.18,"B",NA,NA,5.51,"M",77.75,NA,2.18e+09,NA,5510000
"221","AT",93,"M",85.49,"M",940228,NA,-8.72,1.1,9.3e+07,85490000,940228
"222","ATA",14.5,"M",NA,NA,2183,NA,NA,NA,14500000,NA,2183
"223","ATAC",27.5,"M",NA,NA,596542,NA,-5.18,NA,27500000,NA,596542
"224","ATCO",246.03,"M",161.45,"M",5.71,"M",-2.06,3.54,246030000,161450000,5710000
"225","ATCO.PRD",NA,NA,NA,NA,3086,NA,30.93,NA,NA,NA,3086
"226","ATCO.PRE",5.42,"M",NA,NA,1270,NA,-20.33,NA,5420000,NA,1270
"227","ATCO.PRG",NA,NA,NA,NA,9275,NA,36.16,NA,NA,NA,9275
"228","ATCO.PRH",NA,NA,NA,NA,2581,NA,-70.85,NA,NA,NA,2581
"229","ATCO.PRI",NA,NA,NA,NA,13655,NA,19.69,NA,NA,NA,13655
"230","ATEN",76.35,"M",62.51,"M",2.73,"M",29.62,4.36,76350000,62510000,2730000
"231","ATGE",50.15,"M",48.99,"M",2.13,"M",-19.94,4.34,50150000,48990000,2130000
"232","ATH",191.61,"M",130.5,"M",4.54,"M",14.3,3.48,191610000,130500000,4540000
"233","ATH.PRA",34.52,"M",NA,NA,37617,NA,-4.28,NA,34520000,NA,37617
"234","ATH.PRB",NA,NA,NA,NA,6991,NA,44.71,NA,NA,NA,6991
"235","ATH.PRC",24,"M",NA,NA,11099,NA,52.58,NA,2.4e+07,NA,11099
"236","ATH.PRD",23,"M",NA,NA,61865,NA,-48.91,NA,2.3e+07,NA,61865
"237","ATHM",119.08,"M",NA,NA,3.24,"M",6.98,NA,119080000,NA,3240000
"238","ATI",126.82,"M",124.9,"M",12.45,"M",-2.75,9.97,126820000,124900000,12450000
"239","ATKR",46.62,"M",46.12,"M",822276,NA,31.5,1.78,46620000,46120000,822276
"240","ATO",126.04,"M",127.1,"M",2.99,"M",23.02,2.35,126040000,127100000,2990000
"241","ATR",65.16,"M",64.79,"M",413780,NA,17.5,0.64,65160000,64790000,413780
"242","ATTO",15,"M",14.82,"M",6730,NA,24.06,0.05,1.5e+07,14820000,6730
"243","ATUS",290.57,"M",376.34,"M",45.65,"M",1.87,12.13,290570000,376340000,45650000
"244","AU",416.89,"M",416.87,"M",4.28,"M",17.1,1.03,416890000,416870000,4280000
"245","AUY",964.26,"M",959.39,"M",6.84,"M",6.77,0.71,964260000,959390000,6840000
"246","AVA",69.26,"M",67.98,"M",2.82,"M",-4.01,4.14,69260000,67980000,2820000
"247","AVAL",357.16,"M",NA,NA,1.09,"M",18.41,NA,357160000,NA,1090000
"248","AVAN",60,"M",59.2,"M",72327,NA,-77.49,0.12,6e+07,59200000,72327
"249","AVB",139.61,"M",138.09,"M",2.53,"M",-12.42,1.83,139610000,138090000,2530000
"250","AVD",30.29,"M",26.43,"M",449299,NA,4.81,1.7,30290000,26430000,449299
"251","AVLR",84.57,"M",81.91,"M",1.91,"M",15.45,2.33,84570000,81910000,1910000
"252","AVNS",47.97,"M",47.09,"M",1.6,"M",-0.42,3.4,47970000,47090000,1600000
"253","AVNT",91.48,"M",90.33,"M",1.53,"M",-1.75,1.7,91480000,90330000,1530000
"254","AVTR",580.8,"M",552.74,"M",13.17,"M",-2.96,2.38,580800000,552740000,13170000
"255","AVTR.PRA",NA,NA,NA,NA,5124,NA,-16.49,NA,NA,NA,5124
"256","AVY",83.42,"M",82.93,"M",851078,NA,42.78,1.03,83420000,82930000,851078
"257","AVYA",83.89,"M",81.65,"M",9.8,"M",6.47,12,83890000,81650000,9800000
"258","AWI",47.79,"M",47.19,"M",1.23,"M",-16.12,2.61,47790000,47190000,1230000
"259","AWK",181.27,"M",180.7,"M",1.51,"M",-0.17,0.84,181270000,180700000,1510000
"260","AWR",36.9,"M",36.38,"M",661807,NA,-15.73,1.82,36900000,36380000,661807
"261","AX",59.7,"M",52.79,"M",2.05,"M",-1.12,3.89,59700000,52790000,2050000
"262","AXL",113.3,"M",109.55,"M",5.25,"M",-12.86,4.79,113300000,109550000,5250000
"263","AXO",NA,NA,NA,NA,1115,NA,913.64,NA,NA,NA,1115
"264","AXP",805,"M",804.62,"M",9.26,"M",9.58,1.15,8.05e+08,804620000,9260000
"265","AXR",7.32,"M",2.83,"M",18464,NA,14.54,0.65,7320000,2830000,18464
"266","AXS",84.35,"M",75.18,"M",1.41,"M",29.36,1.87,84350000,75180000,1410000
"267","AXS.PRE",NA,NA,NA,NA,9914,NA,17.38,NA,NA,NA,9914
"268","AXTA",233.97,"M",233.15,"M",8.42,"M",1.32,3.61,233970000,233150000,8420000
"269","AYI",36.84,"M",35.49,"M",3.88,"M",0.78,10.92,36840000,35490000,3880000
"270","AYX",54.04,"M",58.04,"M",4.87,"M",-7.58,8.39,54040000,58040000,4870000
"271","AZEK",154.74,"M",149.25,"M",2.12,"M",13.55,1.42,154740000,149250000,2120000
"272","AZO",23.18,"M",22.67,"M",404465,NA,-11.57,1.78,23180000,22670000,404465
"273","AZRE",48.17,"M",34.92,"M",178727,NA,-6.01,0.51,48170000,34920000,178727
"274","AZUL",109.97,"M",NA,NA,10.27,"M",2.51,NA,109970000,NA,10270000
"275","AZZ",25.36,"M",24.9,"M",474896,NA,-10.59,1.91,25360000,24900000,474896
"276","B",50.65,"M",46.48,"M",598878,NA,-21.73,1.29,50650000,46480000,598878
"277","BA",583,"M",582.02,"M",9.84,"M",-15.85,1.69,5.83e+08,582020000,9840000
"278","BABA",2.71,"B",2.7,"B",38.57,"M",-7.27,1.43,2.71e+09,2.7e+09,38570000
"279","BAC",8.65,"B",8.63,"B",71.11,"M",-1.98,0.82,8.65e+09,8.63e+09,71110000
"280","BAC.PRA",NA,NA,NA,NA,16154,NA,-20.83,NA,NA,NA,16154
"281","BAC.PRB",NA,NA,NA,NA,56960,NA,28.83,NA,NA,NA,56960
"282","BAC.PRE",NA,NA,NA,NA,283866,NA,11.19,NA,NA,NA,283866
"283","BAC.PRK",NA,NA,NA,NA,5631,NA,-57.1,NA,NA,NA,5631
"284","BAC.PRL",NA,NA,NA,NA,1139,NA,-39.7,NA,NA,NA,1139
"285","BAC.PRM",NA,NA,NA,NA,88353,NA,-9.33,NA,NA,NA,88353
"286","BAC.PRN",NA,NA,NA,NA,255191,NA,352.37,NA,NA,NA,255191
"287","BAC.PRO",44,"M",NA,NA,195680,NA,17.65,NA,4.4e+07,NA,195680
"288","BAH",137.71,"M",135.06,"M",1.9,"M",-11.14,1.41,137710000,135060000,1900000
"289","BAK",NA,NA,NA,NA,743799,NA,-6.08,NA,NA,NA,743799
"290","BALY",30.46,"M",27.51,"M",1.72,"M",16.32,6.24,30460000,27510000,1720000
"291","BAM",1.58,"B",1.45,"B",14.15,"M",-22.87,0.97,1.58e+09,1.45e+09,14150000
"292","BAMH",16,"M",NA,NA,23117,NA,129.22,NA,1.6e+07,NA,23117
"293","BAMI",9.2,"M",NA,NA,43183,NA,43.49,NA,9200000,NA,43183
"294","BANC",50.24,"M",47.97,"M",1.14,"M",12.81,2.38,50240000,47970000,1140000
"295","BANC.PRD",3.73,"M",NA,NA,3665,NA,52.26,NA,3730000,NA,3665
"296","BANC.PRE",3.95,"M",NA,NA,777,NA,38750,NA,3950000,NA,777
"297","BAP",79.47,"M",55.11,"M",1.15,"M",8.14,2.09,79470000,55110000,1150000
"298","BAX",510.82,"M",503.96,"M",7.01,"M",-1.83,1.39,510820000,503960000,7010000
"299","BB",562.02,"M",553.66,"M",32.35,"M",58.53,5.84,562020000,553660000,32350000
"300","BBAR",NA,NA,NA,NA,1.42,"M",10.24,NA,NA,NA,1420000
"301","BBD",4.44,"B",4.41,"B",20.8,"M",-36.54,0.47,4.44e+09,4.41e+09,20800000
"302","BBDC",65.32,"M",64.75,"M",76127,NA,5.41,0.12,65320000,64750000,76127
"303","BBDO",4.44,"B",NA,NA,29759,NA,-66.7,NA,4.44e+09,NA,29759
"304","BBL",NA,NA,1.06,"B",1.58,"M",19.39,0.15,NA,1.06e+09,1580000
"305","BBU",79.03,"M",78.46,"M",11212,NA,-39.19,0.01,79030000,78460000,11212
"306","BBVA",NA,NA,NA,NA,1.71,"M",-23.56,NA,NA,NA,1710000
"307","BBW",15.96,"M",13.07,"M",444217,NA,-13.37,3.4,15960000,13070000,444217
"308","BBY",258.94,"M",230.81,"M",6.59,"M",9.42,2.85,258940000,230810000,6590000
"309","BC",77.77,"M",77.06,"M",2.22,"M",-23.52,2.89,77770000,77060000,2220000
"310","BC.PRA",NA,NA,NA,NA,2896,NA,37.45,NA,NA,NA,2896
"311","BC.PRB",NA,NA,NA,NA,7823,NA,35.53,NA,NA,NA,7823
"312","BC.PRC",NA,NA,NA,NA,16510,NA,282.97,NA,NA,NA,16510
"313","BCC",39.2,"M",38.53,"M",546309,NA,-29.89,1.42,39200000,38530000,546309
"314","BCE",904.4,"M",903.69,"M",5.77,"M",-3.74,0.64,904400000,903690000,5770000
"315","BCEI",20.84,"M",20.38,"M",2.06,"M",27.91,10.09,20840000,20380000,2060000
"316","BCH",NA,NA,NA,NA,952953,NA,26.85,NA,NA,NA,952953
"317","BCO",49.43,"M",48.47,"M",3.69,"M",-3.8,7.62,49430000,48470000,3690000
"318","BCS",4.34,"B",4.34,"B",4.41,"M",1.02,0.1,4.34e+09,4.34e+09,4410000
"319","BCSF",64.56,"M",64.26,"M",142580,NA,-41.19,0.22,64560000,64260000,142580
"320","BDC",44.66,"M",42.58,"M",968276,NA,-49.64,2.27,44660000,42580000,968276
"321","BDN",170.57,"M",173.14,"M",7.79,"M",4.87,4.5,170570000,173140000,7790000
"322","BDX",290.56,"M",289.92,"M",2,"M",-6.99,0.69,290560000,289920000,2e+06
"323","BDXB",34.5,"M",NA,NA,2.65,"M",9.05,NA,34500000,NA,2650000
"324","BE",138.31,"M",130.41,"M",13.05,"M",-7.23,10.01,138310000,130410000,13050000
"325","BEDU",26.56,"M",25.61,"M",15965,NA,-9.35,0.06,26560000,25610000,15965
"326","BEKE",883.68,"M",870.52,"M",9.97,"M",-12.04,1.15,883680000,870520000,9970000
"327","BEN",505.4,"M",289.53,"M",24.01,"M",21.73,8.29,505400000,289530000,24010000
"328","BEP",274.84,"M",273.94,"M",982120,NA,194.67,0.36,274840000,273940000,982120
