"","Ticker","SharesOutstanding","SO_Units","PublicFloat","PF_Units","SharesSoldShort","SSS_Units","ChangefromLast","PercentofFloat","Shares_Outstanding","Public_Float","Shares_Sold_Short"
"1352","LGF.B",138.1,"M",131.87,"M",1.54,"M",3.32,1.17,138100000,131870000,1540000
"1353","LH",97.64,"M",97.13,"M",1.45,"M",7.88,1.49,97640000,97130000,1450000
"1354","LHX",204.98,"M",204.02,"M",2.38,"M",-1.62,1.17,204980000,204020000,2380000
"1355","LII",37.78,"M",33.88,"M",1.51,"M",3.1,4.47,37780000,33880000,1510000
"1356","LIN",520.21,"M",518.58,"M",3.53,"M",22.1,0.68,520210000,518580000,3530000
"1357","LINX",189.41,"M",NA,NA,8916,NA,-8.69,NA,189410000,NA,8916
"1358","LITB",112.07,"M",105.62,"M",1.18,"M",33.53,1.12,112070000,105620000,1180000
"1359","LL",29.03,"M",28.15,"M",1.7,"M",14.5,6.04,29030000,28150000,1700000
"1360","LLY",959.03,"M",794.95,"M",8.29,"M",-6.98,1.04,959030000,794950000,8290000
"1361","LMND",61.41,"M",35.69,"M",10.46,"M",30.88,29.3,61410000,35690000,10460000
"1362","LMT",277.93,"M",277.72,"M",2.89,"M",-18.88,1.04,277930000,277720000,2890000
"1363","LNC",190.37,"M",178.71,"M",4.44,"M",1.51,2.49,190370000,178710000,4440000
"1364","LND",102.38,"M",NA,NA,3371,NA,-34.16,NA,102380000,NA,3371
"1365","LNFA",17.25,"M",16.72,"M",29063,NA,100.92,0.17,17250000,16720000,29063
"1366","LNN",10.91,"M",10.8,"M",163716,NA,-9.82,1.52,10910000,10800000,163716
"1367","LOKB",25.3,"M",25.08,"M",185515,NA,1096.18,0.74,25300000,25080000,185515
"1368","LOKB.U",25.3,"M",24.98,"M",923,NA,-0.65,0,25300000,24980000,923
"1369","LOMA",NA,NA,NA,NA,236269,NA,-2.26,NA,NA,NA,236269
"1370","LOW",706.89,"M",706.35,"M",6.83,"M",0.2,0.97,706890000,706350000,6830000
"1371","LPG",41.49,"M",35.58,"M",1.92,"M",9.07,5.38,41490000,35580000,1920000
"1372","LPI",12.9,"M",12.45,"M",1.1,"M",17.05,8.8,12900000,12450000,1100000
"1373","LPL",NA,NA,715.46,"M",3.8,"M",0.07,0.53,NA,715460000,3800000
"1374","LPX",106.55,"M",101.55,"M",5.96,"M",1.04,5.87,106550000,101550000,5960000
"1375","LRN",41.54,"M",40.14,"M",3.1,"M",-11.89,7.73,41540000,40140000,3100000
"1376","LSI",76.86,"M",76.21,"M",1.85,"M",-3.13,2.43,76860000,76210000,1850000
"1377","LSPD",128.53,"M",108.26,"M",3.04,"M",18.74,2.81,128530000,108260000,3040000
"1378","LTC",39.36,"M",38.53,"M",1.13,"M",16.71,2.94,39360000,38530000,1130000
"1379","LTHM",146.57,"M",145.35,"M",22.84,"M",0.76,15.72,146570000,145350000,22840000
"1380","LU",2.46,"B",NA,NA,19.27,"M",-10.68,NA,2.46e+09,NA,19270000
"1381","LUB",30.8,"M",23.37,"M",229143,NA,-22.09,0.98,30800000,23370000,229143
"1382","LUMN",1.11,"B",1.1,"B",88.19,"M",7.75,8.03,1.11e+09,1.1e+09,88190000
"1383","LUV",591.38,"M",588.96,"M",15.97,"M",5.42,2.71,591380000,588960000,15970000
"1384","LVS",763.96,"M",330.03,"M",10.67,"M",-4.41,3.23,763960000,330030000,10670000
"1385","LW",146.28,"M",145.44,"M",2.09,"M",-19.82,1.44,146280000,145440000,2090000
"1386","LXP",277.63,"M",271.52,"M",27.92,"M",131.17,10.28,277630000,271520000,27920000
"1387","LXP.PRC",1.94,"M",NA,NA,25393,NA,-1.94,NA,1940000,NA,25393
"1388","LXU",30.04,"M",24.81,"M",466642,NA,4.9,1.88,30040000,24810000,466642
"1389","LYB",334.35,"M",262.91,"M",2.85,"M",-15.44,1.08,334350000,262910000,2850000
"1390","LYG",17.74,"B",17.73,"B",953936,NA,39.84,0.01,1.774e+10,1.773e+10,953936
"1391","LYV",218.68,"M",150.62,"M",11.76,"M",-1.88,7.81,218680000,150620000,11760000
"1392","LZB",46.3,"M",45.64,"M",2.21,"M",-7.49,4.85,46300000,45640000,2210000
"1393","M",311.72,"M",309.13,"M",35,"M",-18.28,11.32,311720000,309130000,3.5e+07
"1394","MA",982.91,"M",874.11,"M",5.84,"M",-6.02,0.67,982910000,874110000,5840000
"1395","MAA",114.49,"M",113.68,"M",1.52,"M",6.18,1.34,114490000,113680000,1520000
"1396","MAA.PRI",867846,NA,NA,NA,5724,NA,-11.61,NA,867846,NA,5724
"1397","MAC",196.85,"M",195.09,"M",24.4,"M",2.38,12.51,196850000,195090000,24400000
"1398","MAIN",68.23,"M",64.23,"M",1.38,"M",-20.69,2.16,68230000,64230000,1380000
"1399","MAN",54.53,"M",54.12,"M",1.38,"M",-6.4,2.54,54530000,54120000,1380000
"1400","MANU",38.94,"M",39.67,"M",788685,NA,-10.66,1.99,38940000,39670000,788685
"1401","MAS",253.79,"M",252.35,"M",7.08,"M",-0.31,2.81,253790000,252350000,7080000
"1402","MATX",43.44,"M",42.46,"M",1.42,"M",2.13,3.35,43440000,42460000,1420000
"1403","MAX",38.62,"M",20.78,"M",841253,NA,3.18,4.05,38620000,20780000,841253
"1404","MAXR",71.86,"M",66.07,"M",6.15,"M",18.73,9.3,71860000,66070000,6150000
"1405","MBI",54.35,"M",47.47,"M",4.49,"M",9.3,9.45,54350000,47470000,4490000
"1406","MBT",NA,NA,886.21,"M",8.1,"M",5.73,0.91,NA,886210000,8100000
"1407","MC",61.33,"M",60.61,"M",1.51,"M",37.75,2.5,61330000,60610000,1510000
"1408","MCB",8.35,"M",7.46,"M",159560,NA,47.6,2.14,8350000,7460000,159560
"1409","MCD",746.17,"M",745.89,"M",6.01,"M",-5.19,0.81,746170000,745890000,6010000
"1410","MCK",158.19,"M",158.06,"M",1.92,"M",-28.95,1.22,158190000,158060000,1920000
"1411","MCO",187.2,"M",186.67,"M",1.7,"M",7.54,0.91,187200000,186670000,1700000
"1412","MCS",24.09,"M",21.58,"M",5.13,"M",-14.63,23.79,24090000,21580000,5130000
"1413","MCY",55.37,"M",26.57,"M",1.09,"M",-3.34,4.1,55370000,26570000,1090000
"1414","MD",86.19,"M",83.78,"M",8.72,"M",-2.52,10.41,86190000,83780000,8720000
"1415","MDC",70.27,"M",56.38,"M",1.95,"M",12.48,3.47,70270000,56380000,1950000
"1416","MDLA",155.45,"M",99.72,"M",11.41,"M",-1.48,11.44,155450000,99720000,11410000
"1417","MDLQ",3.06,"M",NA,NA,635,NA,-79.32,NA,3060000,NA,635
"1418","MDLX",2.14,"M",NA,NA,2829,NA,1.73,NA,2140000,NA,2829
"1419","MDLY",3.06,"M",847327,NA,147865,NA,5.32,17.45,3060000,847327,147865
"1420","MDP",40.59,"M",39.48,"M",3.27,"M",0.02,8.28,40590000,39480000,3270000
"1421","MDT",1.35,"B",1.34,"B",10.17,"M",-5.05,0.76,1.35e+09,1.34e+09,10170000
"1422","MDU",201.19,"M",192.19,"M",2.07,"M",-17.1,1.08,201190000,192190000,2070000
"1423","MEC",20.06,"M",18.64,"M",106609,NA,20.02,0.57,20060000,18640000,106609
"1424","MED",11.76,"M",11.25,"M",299244,NA,2.48,2.66,11760000,11250000,299244
"1425","MEG",26.06,"M",21.46,"M",538938,NA,-3.04,2.51,26060000,21460000,538938
"1426","MEI",37.53,"M",35.98,"M",738645,NA,26.24,2.05,37530000,35980000,738645
"1427","MER.PRK",NA,NA,NA,NA,170077,NA,-6.21,NA,NA,NA,170077
"1428","MET",875.42,"M",742.08,"M",15.17,"M",-12.36,2.04,875420000,742080000,15170000
"1429","MET.PRA",NA,NA,NA,NA,28763,NA,-48.88,NA,NA,NA,28763
"1430","MET.PRE",NA,NA,NA,NA,81718,NA,-53.5,NA,NA,NA,81718
"1431","MET.PRF",40,"M",NA,NA,180560,NA,-10.24,NA,4e+07,NA,180560
"1432","MFA",441.28,"M",395.79,"M",10.45,"M",-1.89,2.64,441280000,395790000,10450000
"1433","MFA.PRB",NA,NA,NA,NA,8667,NA,130.26,NA,NA,NA,8667
"1434","MFA.PRC",11,"M",NA,NA,5390,NA,-61.02,NA,1.1e+07,NA,5390
"1435","MFC",1.94,"B",1.94,"B",11.53,"M",62.89,0.59,1.94e+09,1.94e+09,11530000
"1436","MFG",12.7,"B",12.67,"B",1.29,"M",99.87,0.01,1.27e+10,1.267e+10,1290000
"1437","MFGP",335.55,"M",NA,NA,598463,NA,-10.31,NA,335550000,NA,598463
"1438","MG",29.43,"M",18.19,"M",332204,NA,-39.57,1.83,29430000,18190000,332204
"1439","MGA",301.51,"M",279.24,"M",2.07,"M",2.29,0.74,301510000,279240000,2070000
"1440","MGM",490.54,"M",398.21,"M",17.01,"M",-3.65,4.27,490540000,398210000,17010000
"1441","MGP",153.39,"M",147.66,"M",3.03,"M",10.78,2.05,153390000,147660000,3030000
"1442","MGR",NA,NA,NA,NA,20388,NA,-69.91,NA,NA,NA,20388
"1443","MGRB",11,"M",NA,NA,18100,NA,109.61,NA,1.1e+07,NA,18100
"1444","MGY",175.53,"M",135.38,"M",14.53,"M",6.23,10.73,175530000,135380000,14530000
"1445","MH.PRA",NA,NA,NA,NA,1784,NA,88.19,NA,NA,NA,1784
"1446","MH.PRC",NA,NA,NA,NA,2807,NA,1.81,NA,NA,NA,2807
"1447","MH.PRD",NA,NA,NA,NA,561,NA,-34.92,NA,NA,NA,561
"1448","MHK",69.71,"M",56.67,"M",1.17,"M",11.61,2.06,69710000,56670000,1170000
"1449","MHLA",NA,NA,NA,NA,1601,NA,50.33,NA,NA,NA,1601
"1450","MHNC",NA,NA,NA,NA,7446,NA,0.2,NA,NA,NA,7446
"1451","MHO",29.19,"M",28.49,"M",887026,NA,-14.27,3.11,29190000,28490000,887026
"1452","MIC",87.59,"M",87.35,"M",5.23,"M",-7.65,5.99,87590000,87350000,5230000
"1453","MITT",46.52,"M",45.83,"M",920196,NA,24.24,2.01,46520000,45830000,920196
"1454","MITT.PRA",1.82,"M",NA,NA,3501,NA,-28.45,NA,1820000,NA,3501
"1455","MITT.PRB",4.17,"M",NA,NA,30353,NA,-19.81,NA,4170000,NA,30353
"1456","MITT.PRC",3.88,"M",NA,NA,1200,NA,-67.11,NA,3880000,NA,1200
"1457","MIXT",24.22,"M",NA,NA,51219,NA,-23.95,NA,24220000,NA,51219
"1458","MKC",248.7,"M",248.18,"M",4.2,"M",-10.23,1.69,248700000,248180000,4200000
"1459","MKC.V",18.03,"M",14.34,"M",501,NA,-19.84,0,18030000,14340000,501
"1460","MKL",13.76,"M",13.42,"M",137494,NA,35.89,1.02,13760000,13420000,137494
"1461","MLI",57.13,"M",55.33,"M",664466,NA,-16.31,1.2,57130000,55330000,664466
"1462","MLM",62.37,"M",61.97,"M",523856,NA,30.25,0.85,62370000,61970000,523856
"1463","MLP",19.43,"M",6.64,"M",352187,NA,93.29,5.3,19430000,6640000,352187
"1464","MLR",11.41,"M",10.99,"M",186838,NA,-1.48,1.7,11410000,10990000,186838
"1465","MMC",508.53,"M",507.33,"M",4.91,"M",3.04,0.97,508530000,507330000,4910000
"1466","MMI",39.53,"M",23.84,"M",632891,NA,32.11,2.66,39530000,23840000,632891
"1467","MMM",579.67,"M",578.97,"M",10.07,"M",0.53,1.74,579670000,578970000,10070000
"1468","MMP",223.28,"M",218.41,"M",9.74,"M",6.9,4.46,223280000,218410000,9740000
"1469","MMS",61.45,"M",60.75,"M",1.14,"M",4.14,1.88,61450000,60750000,1140000
"1470","MN",16.99,"M",13.21,"M",44253,NA,42.35,0.33,16990000,13210000,44253
"1471","MNR",98.3,"M",92.12,"M",2.26,"M",9.66,2.45,98300000,92120000,2260000
"1472","MNR.PRC",21.99,"M",NA,NA,3215,NA,-8.56,NA,21990000,NA,3215
"1473","MNRL",43.67,"M",43.17,"M",1.15,"M",-1.39,2.65,43670000,43170000,1150000
"1474","MNSO",221.9,"M",222.4,"M",2.24,"M",-45.47,1.01,221900000,222400000,2240000
"1475","MO",1.85,"B",NA,NA,14.11,"M",26.75,NA,1.85e+09,NA,14110000
"1476","MOD",51.42,"M",48.97,"M",979864,NA,-3.16,2,51420000,48970000,979864
"1477","MODN",35.05,"M",31.61,"M",3.16,"M",1.28,9.99,35050000,31610000,3160000
"1478","MOG.A",29.27,"M",28.68,"M",506215,NA,1.63,1.77,29270000,28680000,506215
"1479","MOG.B",4.11,"M",NA,NA,1,NA,-99.46,NA,4110000,NA,1
"1480","MOGU",96.34,"M",94.22,"M",688739,NA,-2.44,0.73,96340000,94220000,688739
"1481","MOH",58.4,"M",57.9,"M",1.09,"M",2.9,1.89,58400000,57900000,1090000
"1482","MOS",379.79,"M",344.44,"M",5.55,"M",-9.24,1.61,379790000,344440000,5550000
"1483","MOTV.U",41.4,"M",41.34,"M",1201,NA,2.91,0,41400000,41340000,1201
"1484","MOV",16.61,"M",16.29,"M",864639,NA,-5.34,5.31,16610000,16290000,864639
"1485","MP",170.75,"M",109.72,"M",15.39,"M",5.88,14.03,170750000,109720000,15390000
"1486","MPC",652.65,"M",650.45,"M",24.09,"M",-18.24,3.7,652650000,650450000,24090000
"1487","MPLN",667.96,"M",263.67,"M",20.09,"M",1.41,7.62,667960000,263670000,20090000
"1488","MPLX",1.03,"B",343.22,"M",16.4,"M",0.16,4.78,1.03e+09,343220000,16400000
"1489","MPW",588.2,"M",581.47,"M",11.92,"M",-0.5,2.05,588200000,581470000,11920000
"1490","MPX",33.99,"M",8.22,"M",236250,NA,-17.76,2.87,33990000,8220000,236250
"1491","MRC",82.51,"M",78.1,"M",4.39,"M",-5.59,5.63,82510000,78100000,4390000
"1492","MRK",2.53,"B",2.53,"B",20.79,"M",1.54,0.82,2.53e+09,2.53e+09,20790000
"1493","MRO",788.15,"M",785.36,"M",29.12,"M",-4.33,3.71,788150000,785360000,29120000
"1494","MS",1.86,"B",1.24,"B",14.04,"M",6.46,1.13,1.86e+09,1.24e+09,14040000
"1495","MS.PRA",NA,NA,NA,NA,412037,NA,15.58,NA,NA,NA,412037
"1496","MS.PRE",NA,NA,NA,NA,221420,NA,-5.12,NA,NA,NA,221420
"1497","MS.PRF",NA,NA,NA,NA,12007,NA,24.59,NA,NA,NA,12007
"1498","MS.PRI",NA,NA,NA,NA,39625,NA,-53.82,NA,NA,NA,39625
"1499","MS.PRK",NA,NA,NA,NA,123263,NA,304.51,NA,NA,NA,123263
"1500","MS.PRL",NA,NA,NA,NA,14550,NA,-68.8,NA,NA,NA,14550
"1501","MSA",39.17,"M",36.31,"M",1.47,"M",-1.21,4.06,39170000,36310000,1470000
"1502","MSB",13.12,"M",13.11,"M",152021,NA,31.97,1.16,13120000,13110000,152021
"1503","MSC",NA,NA,NA,NA,237,NA,308.62,NA,NA,NA,237
"1504","MSCI",82.42,"M",79.96,"M",829807,NA,32,1.04,82420000,79960000,829807
"1505","MSGE",19.62,"M",18.86,"M",807832,NA,-6.41,4.28,19620000,18860000,807832
"1506","MSGN",43.46,"M",41.41,"M",5.15,"M",-4.16,12.43,43460000,41410000,5150000
"1507","MSGS",19.59,"M",15.67,"M",998977,NA,9.79,6.38,19590000,15670000,998977
"1508","MSI",169.67,"M",168.91,"M",1.89,"M",7.22,1.12,169670000,168910000,1890000
"1509","MSM",46.99,"M",45.64,"M",1.83,"M",-3.83,4.01,46990000,45640000,1830000
"1510","MSP",161.28,"M",26.03,"M",3.07,"M",6.09,11.8,161280000,26030000,3070000
"1511","MT",1.02,"B",1.08,"B",11.39,"M",-3.25,1.05,1.02e+09,1.08e+09,11390000
"1512","MTB",128.65,"M",127.91,"M",4.05,"M",8.18,3.16,128650000,127910000,4050000
"1513","MTCN",40,"M",NA,NA,949404,NA,6.15,NA,4e+07,NA,949404
"1514","MTD",23.27,"M",22.91,"M",330409,NA,-6.61,1.44,23270000,22910000,330409
"1515","MTDR",116.78,"M",109.28,"M",13.26,"M",-1.49,12.13,116780000,109280000,13260000
"1516","MTG",339.32,"M",336.81,"M",16.63,"M",-5.3,4.94,339320000,336810000,16630000
"1517","MTH",37.85,"M",36.92,"M",1.93,"M",22.83,5.22,37850000,36920000,1930000
"1518","MTL",208.14,"M",NA,NA,375455,NA,21.11,NA,208140000,NA,375455
"1519","MTL.PR",NA,NA,NA,NA,12,NA,-98.72,NA,NA,NA,12
"1520","MTN",40.26,"M",39.81,"M",1.09,"M",-4.84,2.75,40260000,39810000,1090000
"1521","MTOR",72.58,"M",69.02,"M",2.98,"M",-3.95,4.32,72580000,69020000,2980000
"1522","MTR",NA,NA,NA,NA,16881,NA,599.88,NA,NA,NA,16881
"1523","MTRN",20.4,"M",20.12,"M",405985,NA,16.17,2.02,20400000,20120000,405985
"1524","MTW",34.73,"M",34.03,"M",1.17,"M",-12.73,3.44,34730000,34030000,1170000
"1525","MTX",33.73,"M",33.32,"M",418248,NA,-4.63,1.26,33730000,33320000,418248
"1526","MTZ",74.31,"M",56.67,"M",4.98,"M",-4.55,8.79,74310000,56670000,4980000
"1527","MUFG",13.58,"B",12.84,"B",7.73,"M",24.98,0.06,1.358e+10,1.284e+10,7730000
"1528","MUR",154.4,"M",146.28,"M",14.1,"M",-0.04,9.64,154400000,146280000,14100000
"1529","MUSA",26.92,"M",24.94,"M",1.5,"M",4.78,6.01,26920000,24940000,1500000
"1530","MUX",459.19,"M",375.38,"M",44.91,"M",-5.56,11.97,459190000,375380000,44910000
"1531","MWA",158.53,"M",154.19,"M",4.21,"M",-2.37,2.73,158530000,154190000,4210000
"1532","MX",46.33,"M",45.15,"M",3.02,"M",-5.11,6.69,46330000,45150000,3020000
"1533","MXL",75.38,"M",69.23,"M",2.74,"M",-11.51,3.96,75380000,69230000,2740000
"1534","MYE",36.09,"M",35.68,"M",494718,NA,-17.41,1.39,36090000,35680000,494718
"1535","MYOV",91.48,"M",31.97,"M",3.06,"M",-16.84,9.57,91480000,31970000,3060000
"1536","MYTE",85.78,"M",NA,NA,3.16,"M",7.5,NA,85780000,NA,3160000
"1537","NAT",151.45,"M",149.53,"M",6.13,"M",1.39,4.1,151450000,149530000,6130000
"1538","NAV",99.72,"M",82.32,"M",5.99,"M",-13.78,7.28,99720000,82320000,5990000
"1539","NAV.PRD",NA,NA,NA,NA,140,NA,-15.15,NA,NA,NA,140
"1540","NBHC",30.79,"M",29.68,"M",731193,NA,-4.07,2.46,30790000,29680000,731193
"1541","NBR",8.08,"M",6.92,"M",481521,NA,-24.87,6.96,8080000,6920000,481521
"1542","NC",5.58,"M",3.08,"M",125635,NA,-0.78,4.08,5580000,3080000,125635
"1543","NCLH",369.93,"M",367.97,"M",46.11,"M",9.37,12.53,369930000,367970000,46110000
"1544","NCR",130.9,"M",127.92,"M",8.88,"M",-1.62,6.95,130900000,127920000,8880000
"1545","NCV.PRA",4,"M",NA,NA,573,NA,-37.85,NA,4e+06,NA,573
"1546","NCZ.PRA",4.36,"M",NA,NA,1093,NA,309.36,NA,4360000,NA,1093
"1547","NEE",1.96,"B",1.96,"B",18.58,"M",-12.22,0.95,1.96e+09,1.96e+09,18580000
"1548","NEE.PRK",NA,NA,NA,NA,7512,NA,185.09,NA,NA,NA,7512
"1549","NEE.PRN",NA,NA,NA,NA,74196,NA,-59.32,NA,NA,NA,74196
"1550","NEE.PRO",NA,NA,NA,NA,3296,NA,-82.28,NA,NA,NA,3296
"1551","NEE.PRP",50,"M",NA,NA,48716,NA,32.89,NA,5e+07,NA,48716
"1552","NEE.PRQ",40,"M",NA,NA,45551,NA,-24.55,NA,4e+07,NA,45551
"1553","NEM",801.16,"M",799.93,"M",11.08,"M",23.04,1.39,801160000,799930000,11080000
"1554","NEP",75.89,"M",71.06,"M",1.94,"M",-2.68,2.73,75890000,71060000,1940000
"1555","NET",256.26,"M",232.09,"M",15.82,"M",16.26,6.82,256260000,232090000,15820000
"1556","NEU",10.93,"M",8.27,"M",98535,NA,19.62,1.19,10930000,8270000,98535
"1557","NEW",87.46,"M",NA,NA,1.03,"M",38.29,NA,87460000,NA,1030000
"1558","NEWR",63.79,"M",55.1,"M",6.58,"M",-6.35,11.94,63790000,55100000,6580000
"1559","NEX",215.47,"M",163.78,"M",8.88,"M",18.93,5.42,215470000,163780000,8880000
"1560","NEXA",132.44,"M",44.76,"M",103388,NA,-18.24,0.23,132440000,44760000,103388
"1561","NFG",91.17,"M",86.73,"M",2.21,"M",15.25,2.54,91170000,86730000,2210000
"1562","NFH",NA,NA,86.16,"M",1.7,"M",12.52,1.97,NA,86160000,1700000
"1563","NGG",711.07,"M",710.91,"M",404979,NA,7.03,0.06,711070000,710910000,404979
"1564","NGL",129.17,"M",115.24,"M",3.63,"M",0.14,3.15,129170000,115240000,3630000
"1565","NGL.PRB",12.59,"M",NA,NA,8840,NA,689.29,NA,12590000,NA,8840
"1566","NGL.PRC",NA,NA,NA,NA,14122,NA,22.79,NA,NA,NA,14122
"1567","NGS",13.61,"M",11.56,"M",24377,NA,-39.77,0.21,13610000,11560000,24377
"1568","NGVC",22.61,"M",8.78,"M",357393,NA,10.68,4.07,22610000,8780000,357393
"1569","NGVT",40.03,"M",39.67,"M",1.03,"M",20.36,2.58,40030000,39670000,1030000
"1570","NHF.PRA",4.8,"M",NA,NA,1797,NA,-34.84,NA,4800000,NA,1797
"1571","NHI",45.85,"M",43.68,"M",1.3,"M",2.36,2.97,45850000,43680000,1300000
"1572","NI",392.22,"M",389.35,"M",5.88,"M",-36.75,1.51,392220000,389350000,5880000
"1573","NI.PRB",NA,NA,NA,NA,17274,NA,32.08,NA,NA,NA,17274
"1574","NINE",31.36,"M",25.21,"M",634503,NA,25.47,2.52,31360000,25210000,634503
"1575","NIO",1.36,"B",1.29,"B",75.17,"M",2.28,5.83,1.36e+09,1.29e+09,75170000
"1576","NJR",96.34,"M",95.42,"M",2.42,"M",6.77,2.53,96340000,95420000,2420000
"1577","NKE",1.25,"B",1.23,"B",13.54,"M",-4.76,1.1,1.25e+09,1.23e+09,13540000
"1578","NL",48.79,"M",8.28,"M",204947,NA,17.68,2.47,48790000,8280000,204947
"1579","NLS",30.71,"M",29.97,"M",5.29,"M",-0.68,17.65,30710000,29970000,5290000
"1580","NLSN",358.5,"M",354.69,"M",15.8,"M",-27.33,4.46,358500000,354690000,15800000
"1581","NLY",1.4,"B",1.39,"B",17.89,"M",10.42,1.28,1.4e+09,1.39e+09,17890000
"1582","NLY.PRF",NA,NA,NA,NA,101630,NA,27.04,NA,NA,NA,101630
"1583","NLY.PRG",17,"M",NA,NA,231087,NA,-0.78,NA,1.7e+07,NA,231087
"1584","NLY.PRI",NA,NA,NA,NA,36286,NA,-0.07,NA,NA,NA,36286
"1585","NM",15.88,"M",12.18,"M",105565,NA,-28.16,0.87,15880000,12180000,105565
"1586","NM.PRG",NA,NA,NA,NA,590,NA,-68.55,NA,NA,NA,590
"1587","NM.PRH",176.82,"M",NA,NA,14856,NA,-14.2,NA,176820000,NA,14856
"1588","NMK.PRB",NA,NA,NA,NA,43,NA,-2.27,NA,NA,NA,43
"1589","NMK.PRC",NA,NA,NA,NA,115,NA,1050,NA,NA,NA,115
"1590","NMM",19.58,"M",19.6,"M",110914,NA,-13.21,0.57,19580000,19600000,110914
"1591","NMR",3.23,"B",3.06,"B",841557,NA,-1.85,0.03,3.23e+09,3.06e+09,841557
"1592","NNA",16.56,"M",11.4,"M",104145,NA,-38.44,0.91,16560000,11400000,104145
"1593","NNI",27.37,"M",18.06,"M",230341,NA,19.37,1.28,27370000,18060000,230341
"1594","NNN",175.58,"M",174.14,"M",3.87,"M",-6.08,2.22,175580000,174140000,3870000
"1595","NNN.PRF",NA,NA,NA,NA,4668,NA,-36.05,NA,NA,NA,4668
"1596","NOA",29.95,"M",27.11,"M",147896,NA,-20.87,0.55,29950000,27110000,147896
"1597","NOAH",61.09,"M",40.2,"M",1.42,"M",-4.28,3.53,61090000,40200000,1420000
"1598","NOC",160.96,"M",160.71,"M",2.18,"M",-20.44,1.35,160960000,160710000,2180000
"1599","NOK",5.68,"B",5.63,"B",33.28,"M",10.1,0.59,5.68e+09,5.63e+09,33280000
"1600","NOMD",176.62,"M",146.19,"M",1.88,"M",-21.26,1.29,176620000,146190000,1880000
"1601","NOV",390.64,"M",388.54,"M",18.75,"M",3.96,4.83,390640000,388540000,18750000
"1602","NOVA",111.97,"M",81.51,"M",4.9,"M",6.73,6.01,111970000,81510000,4900000
"1603","NOW",196.1,"M",196.51,"M",3.04,"M",13.95,1.55,196100000,196510000,3040000
"1604","NP",16.84,"M",16.68,"M",242566,NA,-13.5,1.45,16840000,16680000,242566
"1605","NPK",7.04,"M",5.05,"M",162272,NA,-0.82,3.21,7040000,5050000,162272
"1606","NPO",20.6,"M",20.43,"M",194345,NA,-15.32,0.95,20600000,20430000,194345
"1607","NPTN",51.33,"M",49.9,"M",2.59,"M",38.57,5.19,51330000,49900000,2590000
"1608","NR",90.96,"M",88.17,"M",1.84,"M",24.65,2.09,90960000,88170000,1840000
"1609","NREF",5.28,"M",4.73,"M",3077,NA,-66.83,0.07,5280000,4730000,3077
"1610","NREF.PRA",2,"M",NA,NA,2714,NA,100.15,NA,2e+06,NA,2714
"1611","NRG",244.75,"M",233.42,"M",12.53,"M",16.91,5.37,244750000,233420000,12530000
"1612","NRP",12.35,"M",7.84,"M",46592,NA,23.85,0.59,12350000,7840000,46592
"1613","NRT",9.19,"M",9.13,"M",16269,NA,-40.41,0.18,9190000,9130000,16269
"1614","NRUC",NA,NA,NA,NA,19836,NA,-66.87,NA,NA,NA,19836
"1615","NRZ",414.8,"M",463.64,"M",5.93,"M",24,1.28,414800000,463640000,5930000
"1616","NRZ.PRA",NA,NA,NA,NA,48965,NA,15.12,NA,NA,NA,48965
"1617","NRZ.PRB",NA,NA,NA,NA,322209,NA,-1,NA,NA,NA,322209
"1618","NRZ.PRC",16.1,"M",NA,NA,135655,NA,-2.15,NA,16100000,NA,135655
"1619","NS",109.53,"M",96.52,"M",3.23,"M",10.27,3.35,109530000,96520000,3230000
"1620","NS.PRA",NA,NA,NA,NA,9246,NA,-56.46,NA,NA,NA,9246
"1621","NS.PRB",NA,NA,NA,NA,11539,NA,16.2,NA,NA,NA,11539
"1622","NS.PRC",NA,NA,NA,NA,3517,NA,-59.26,NA,NA,NA,3517
"1623","NSA",75.19,"M",69.34,"M",1.96,"M",2.81,2.83,75190000,69340000,1960000
"1624","NSA.PRA",8.74,"M",NA,NA,3947,NA,146.07,NA,8740000,NA,3947
"1625","NSC",250.24,"M",249.97,"M",2.63,"M",0.88,1.05,250240000,249970000,2630000
"1626","NSH",23,"M",23,"M",872337,NA,1.03,3.79,2.3e+07,2.3e+07,872337
"1627","NSP",38.67,"M",36.02,"M",777531,NA,5.94,2.16,38670000,36020000,777531
"1628","NSS",NA,NA,NA,NA,2918,NA,-59.79,NA,NA,NA,2918
"1629","NTB",53,"M",52.45,"M",275514,NA,17.78,0.53,5.3e+07,52450000,275514
"1630","NTCO",688.33,"M",NA,NA,759471,NA,-7.31,NA,688330000,NA,759471
"1631","NTP",39.2,"M",28.12,"M",702023,NA,-31.83,2.5,39200000,28120000,702023
"1632","NTR",570.21,"M",569.81,"M",4.38,"M",23.09,0.77,570210000,569810000,4380000
"1633","NTST",39.41,"M",39.34,"M",1.06,"M",-12.32,2.68,39410000,39340000,1060000
"1634","NTZ",10.97,"M",NA,NA,6383,NA,121.25,NA,10970000,NA,6383
"1635","NUE",299.24,"M",297.59,"M",5.03,"M",22.95,1.69,299240000,297590000,5030000
"1636","NUS",50.04,"M",49.18,"M",2.71,"M",-9.43,5.51,50040000,49180000,2710000
"1637","NVGS",55.89,"M",31.2,"M",209201,NA,186.04,0.67,55890000,31200000,209201
